question_id,dialogue,topics
5737edb24eb3dd523a6db43a,"How do I stop feeling jealous in my relationship?. My boyfriend and I have been going out for about a year. I suddenly find myself jealous when I see him talking to other girls. I have never been this way before. I don't like these feelings. He said that my jealousy would cause our relationship to have problems. I told him I can't help these feelings. I don't know where they are coming from, but this is how I feel, I tried to stop, but I can't. I really like this guy, but I'm afraid that I'm messing up the relationship. It's just stupid","[""Intimacy"", ""Relationships""]"
5760c04716780993511710e2,"Is it normal to take a parent role and feel so hurt and broken as a teenager?. I'm a teenager. My dad has been jail for the last five years. It's tough, but my mom really tries to give a normal life to my two sisters, my brother, and I. I feel like I took upon a parent role when I'm the second youngest, and I'm not stable. My mother and sisters say I'm overdramatic. I’m just so hurt, and I keep breaking down","[""Depression"", ""Family Conflict""]"
577d98db7fe85f1465e2005a,"My boyfriend does not do some sexual things with me that he has done with other people.. My boyfriend won't touch me intimately, he won't kiss me while we are having sex and he won't have oral sex with me. I know he has done this things with other women in the past. I don't know why he won't do them with me. What should I do?","[""Human Sexuality"", ""Intimacy""]"
55d63866eba8fa856372a6b0,"I'm depressed because my wife is divorcing me and I haven't seen my child in a while.. I'm going through a divorce with my wife of three years, who I've known since the 4th grade and been involved with for seven years! We just had a baby seven months ago and never got along with my mother, who I've lived with for years. I am now back with my mother because I have nowhere to go with this divorce looming. I'm heart broken because I fell into a depression, I haven't seen my child in a while, I'm having good and bad dreams, and I feel hated. Can you help? Can you intervene? Can I speak with someone?","[""Depression"", ""Relationship Dissolution""]"
56f741acb814e1ce46371925,"How do I handle all of my stress?. I work two jobs and go to school for criminal justice. Over the summer, my father had a stroke. It was very devastating. My father isn't the same, and my family fights every day. I have been kicked out the house many times. I break down a lot","[""Family Conflict"", ""Stress""]"
57339f2caaeea25a1918b66b,"Might I have depression?. I sleep a lot. Music changes my mood. I cry every Wednesday. My mind is like a maze that even I get lost in. I don't usually feel my true emotions, but instead, I get fake mirrored ones","[""Depression""]"
56757c7d9c01d6e4177f8b49,"How do I know if I have social anxiety?. I'm a teenager, and I struggle with going out and talking to people. I feel awful about leaving home. I know I can't afford a therapist so I don't know what my problem is, but I think I might have social anxiety","[""Anxiety""]"
5722d63aa3d94fca1ccf8ec8,"I have nightmares and flashbacks about a past relationship. I was the one who ended it, and I'm so glad I did. It was the best decision I made in my life. But how do I stop the nightmares and flashbacks? It is creating a wall in my current relationship","[""Relationships"", ""Trauma""]"
56c4375e8fa38a5a4e2e1f1d,"I need to know how to cope with misophonia before I go completely insane.. The sounds of eating and breathing gives me headaches—mostly mouth breathing and snoring. It makes me angry, and I want to solve it myself","[""Anger Management""]"
55e3d854cc6b2b1c1ce52192,My ex-boyfriend and I broke up about 3 months ago and now he wants me back. I'm currently dating someone else and I really like him. But I love and miss my ex so much. What do I do?,"[""Relationships""]"
57487c29c792dd6c7063e477,Why do I always think my girl is cheating on me?. She works with a man and always looks at guys that check her out,"[""Intimacy"", ""Relationships""]"
56f8435fb814e1ce46371934,"I am afraid of sex.. I am a female, and I am afraid of having sex. I am afraid of disappointing my partner by being inexperienced. I think he thinks I'm not a virgin. I am also scared that he will be disappointed with my naked body. I don't want my partner to think differently of me because I am afraid of having sex","[""Human Sexuality"", ""Intimacy""]"
574f03fcc792dd6c7063e574,"If I am trying to stop self-harming and I seek help, will I need to be put in an inpatient setting?. I have bipolar disorder, paranoid personality disorder, posttraumatic stress disorder, anxiety and obsessive-compulsive disorder. I last self-harmed a week ago. When I am stressed, overwhelmed, hurt, or angry, the urge to self-harm is all I can think of. I am trying to seek help","[""Anxiety"", ""Behavioral Change"", ""Depression""]"
563f96adc2c5c37870d72c13,"My husband seems to end his relationships with women whenever he has an infant.. My husband and I would've been married for five years come June 2016. Our infant daughter just had her birthday. Shortly before, he told me he wanted a divorce. He has four other children, three of which are from his first wife. He decided to end that marriage when his youngest was an infant. The children do not have a good relationship with him now. He has another child from a woman he was dating. He decided he didn't want to be with her anymore when the child was an infant. It seems to me that there is a pattern. He easily detaches from relationships at the same time in the child's life but wants a relationship with them when they are older. I've tried to research online, but I'm not getting any answers. He also has an unhealthy dependency on alcohol and does not believe in mental health disorders such as depression and bi-polar disorder. He also does not believe in therapy or seeking help from professionals. Is there a detachment disorder or some form of mental block he could have? Where do you recommend researching this?","[""Addiction"", ""Marriage""]"
